"SYSTEM", "1", "SYSTEM", "System Start", " "
"Thread-8", "4415", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-8", "4416", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-9", "4417", "ReadersWritersSemaphore.java:133", "Field Read", " context=Database:1, s2_r"
"Thread-8", "4418", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-9", "4419", "ReadersWritersSemaphore.java:137", "Line Step", " file=ReadersWritersSemaphore.java, line=137"
"Thread-9", "4420", "ReadersWritersSemaphore.java:137", "Field Read", " context=Database:1, s1"
"Thread-9", "4421", "ReadersWritersSemaphore.java:138", "Line Step", " file=ReadersWritersSemaphore.java, line=138"
"Thread-10", "4422", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-9", "4423", "ReadersWritersSemaphore.java:142", "Line Step", " file=ReadersWritersSemaphore.java, line=142"
"Thread-10", "4424", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-9", "4425", "ReadersWritersSemaphore.java:142", "Method Exit", " returner=Database:1#done_read:35, value=<void>"
"Thread-10", "4426", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-9", "4427", "ReadersWritersSemaphore.java:58", "Method Returned", " "
"Thread-9", "4428", "ReadersWritersSemaphore.java:55", "Line Step", " file=ReadersWritersSemaphore.java, line=55"
"Thread-10", "4429", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-9", "4430", "ReadersWritersSemaphore.java:55", "Variable Write", " context=Reader:5#run:5, i=4"
"Thread-9", "4431", "ReadersWritersSemaphore.java:56", "Line Step", " file=ReadersWritersSemaphore.java, line=56"
"Thread-10", "4432", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-9", "4433", "ReadersWritersSemaphore.java:56", "Field Read", " context=Reader:5, d"
"Thread-10", "4434", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=1"
"Thread-9", "4435", "ReadersWritersSemaphore.java:56", "Method Call", " caller=Reader:5#run:5, target=Database:1#request_read:45"
"Thread-9", "4436", "ReadersWritersSemaphore.java:99", "Method Entered", " "
"Thread-9", "4437", "ReadersWritersSemaphore.java:102", "Line Step", " file=ReadersWritersSemaphore.java, line=102"
"Thread-10", "4438", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-9", "4439", "ReadersWritersSemaphore.java:102", "Field Read", " context=Database:1, s1"
"Thread-10", "4440", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-10", "4441", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-11", "4442", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-10", "4443", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-11", "4444", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-10", "4445", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:36, value=<void>"
"Thread-11", "4446", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-10", "4447", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-10", "4448", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-11", "4449", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-10", "4450", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:6, d"
"Thread-11", "4451", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-10", "4452", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:6#run:6, target=Database:1#read:36"
"Thread-10", "4453", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-10", "4454", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-11", "4455", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=2"
"Thread-10", "4456", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-11", "4457", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-10", "4458", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:36, result=55555"
"Thread-10", "4459", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:36, value=55555"
"Thread-11", "4460", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-10", "4461", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-10", "4462", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-11", "4463", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-12", "4464", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-11", "4465", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-12", "4466", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-10", "4467", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-11", "4468", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:37, value=<void>"
"Thread-12", "4469", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-10", "4470", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:6, d"
"Thread-11", "4471", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-11", "4472", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-12", "4473", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-10", "4474", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:6#run:6, target=Database:1#done_read:36"
"Thread-10", "4475", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-10", "4476", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-11", "4477", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:7, d"
"Thread-12", "4478", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-10", "4479", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-11", "4480", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:7#run:7, target=Database:1#read:37"
"Thread-11", "4481", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-11", "4482", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-12", "4483", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=3"
"Thread-11", "4484", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-12", "4485", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-11", "4486", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:37, result=55555"
"Thread-11", "4487", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:37, value=55555"
"Thread-12", "4488", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-11", "4489", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-11", "4490", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-12", "4491", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-13", "4492", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-11", "4493", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-12", "4494", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-13", "4495", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-11", "4496", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:7, d"
"Thread-12", "4497", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:38, value=<void>"
"Thread-13", "4498", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-11", "4499", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:7#run:7, target=Database:1#done_read:37"
"Thread-11", "4500", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-11", "4501", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-12", "4502", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-12", "4503", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-13", "4504", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-11", "4505", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-12", "4506", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:8, d"
"Thread-13", "4507", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-12", "4508", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:8#run:8, target=Database:1#read:38"
"Thread-12", "4509", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-12", "4510", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-13", "4511", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=4"
"Thread-12", "4512", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-13", "4513", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-12", "4514", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:38, result=55555"
"Thread-12", "4515", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:38, value=55555"
"Thread-13", "4516", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-12", "4517", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-12", "4518", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-13", "4519", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-14", "4520", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-13", "4521", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-14", "4522", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-12", "4523", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-13", "4524", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:39, value=<void>"
"Thread-14", "4525", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-12", "4526", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:8, d"
"Thread-13", "4527", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-13", "4528", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-14", "4529", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-12", "4530", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:8#run:8, target=Database:1#done_read:38"
"Thread-12", "4531", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-12", "4532", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-13", "4533", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:9, d"
"Thread-14", "4534", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-12", "4535", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-13", "4536", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:9#run:9, target=Database:1#read:39"
"Thread-13", "4537", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-13", "4538", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-14", "4539", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=5"
"Thread-13", "4540", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-14", "4541", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-13", "4542", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:39, result=55555"
"Thread-13", "4543", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:39, value=55555"
"Thread-14", "4544", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-13", "4545", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-13", "4546", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-14", "4547", "ReadersWritersSemaphore.java:114", "Line Step", " file=ReadersWritersSemaphore.java, line=114"
"Thread-5", "4548", "ReadersWritersSemaphore.java:103", "Line Step", " file=ReadersWritersSemaphore.java, line=103"
"Thread-14", "4549", "ReadersWritersSemaphore.java:116", "Line Step", " file=ReadersWritersSemaphore.java, line=116"
"Thread-5", "4550", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, w"
"Thread-14", "4551", "ReadersWritersSemaphore.java:116", "Method Exit", " returner=Database:1#request_read:40, value=<void>"
"Thread-13", "4552", "ReadersWritersSemaphore.java:58", "Line Step", " file=ReadersWritersSemaphore.java, line=58"
"Thread-5", "4553", "ReadersWritersSemaphore.java:103", "Field Read", " context=Database:1, ww"
"Thread-14", "4554", "ReadersWritersSemaphore.java:56", "Method Returned", " "
"Thread-14", "4555", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
"Thread-13", "4556", "ReadersWritersSemaphore.java:58", "Field Read", " context=Reader:9, d"
"Thread-5", "4557", "ReadersWritersSemaphore.java:112", "Line Step", " file=ReadersWritersSemaphore.java, line=112"
"Thread-14", "4558", "ReadersWritersSemaphore.java:57", "Field Read", " context=Reader:10, d"
"Thread-13", "4559", "ReadersWritersSemaphore.java:58", "Method Call", " caller=Reader:9#run:9, target=Database:1#done_read:39"
"Thread-13", "4560", "ReadersWritersSemaphore.java:118", "Method Entered", " "
"Thread-13", "4561", "ReadersWritersSemaphore.java:121", "Line Step", " file=ReadersWritersSemaphore.java, line=121"
"Thread-5", "4562", "ReadersWritersSemaphore.java:112", "Field Read", " context=Database:1, r"
"Thread-14", "4563", "ReadersWritersSemaphore.java:57", "Method Call", " caller=Reader:10#run:10, target=Database:1#read:40"
"Thread-14", "4564", "ReadersWritersSemaphore.java:184", "Method Entered", " "
"Thread-14", "4565", "ReadersWritersSemaphore.java:185", "Line Step", " file=ReadersWritersSemaphore.java, line=185"
"Thread-13", "4566", "ReadersWritersSemaphore.java:121", "Field Read", " context=Database:1, s1"
"Thread-5", "4567", "ReadersWritersSemaphore.java:112", "Field Write", " context=Database:1, r=6"
"Thread-14", "4568", "ReadersWritersSemaphore.java:185", "Field Read", " context=Database:1, data"
"Thread-5", "4569", "ReadersWritersSemaphore.java:113", "Line Step", " file=ReadersWritersSemaphore.java, line=113"
"Thread-14", "4570", "ReadersWritersSemaphore.java:185", "Variable Write", " context=Database:1#read:40, result=55555"
"Thread-14", "4571", "ReadersWritersSemaphore.java:185", "Method Exit", " returner=Database:1#read:40, value=55555"
"Thread-5", "4572", "ReadersWritersSemaphore.java:113", "Field Read", " context=Database:1, s1"
"Thread-14", "4573", "ReadersWritersSemaphore.java:57", "Method Returned", " "
"Thread-14", "4574", "ReadersWritersSemaphore.java:57", "Line Step", " file=ReadersWritersSemaphore.java, line=57"
